Province,Town,Email,Phone,Website,Website1,Gender,Language,Curriculum,GradeMin,GradeMax,OpeningHours,Description,Address
Gauteng,Centurion,info@amberfieldcollege.co.za,125 343 344,https://www.amberfieldcollege.co.za/,https://saprivateschools.co.za/listing/amberfield-pre-school/,,Gauteng,,Twitter,Instagram,7:00 am - 3:00 pm,"Amberfield College opened in January 2019 with 807 learners. We offer world class private education from Gr RRR - Gr11 (2021) with Gr 12 implementation by 2022 at an affordable fee. We offer a balanced approach to education, consisting holistically of academics, sport and culture.Amberfield College is managed by Royal Schools which currently manages 13 schools on 5 campuses. Amberfield College is situated at 4810 Amampondo Street; Rooihuiskraal North x 46; Centurion.46, 4810 Amampondo Dr, Rooihuiskraal North, Centurion, 0157, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 7:52 am local time","46, 4810 Amampondo Dr, Rooihuiskraal North, Centurion, 0157, South Africa"
Gauteng,Roodepoort,admin@ruimsigacademy.co.za,101 095 009,https://www.ruimsigacademy.co.za/,https://saprivateschools.co.za/listing/ruimsig-academy-primary-school/,Chess,Cross-Country,Netball,English,Cambridge,7:00 am - 3:00 pm,"At Ruimsig we aim to develop a responsible individual, who can confidently approach any challenge within the Cambridge Curriculum and the society. This is easily achieved in our small loving environment, globally valued curriculum, and extra-curricular activities. The Cambridge Pathway gives students a clear path for educational success. We shape its curriculum around how our students learn - with a wide range of subjects and flexible ways to offer them. The Cambridge Pathway helps students discover new abilities and a wider world, and gives them the skills they need for life, so they can achieve at school, university and work. We are a Christian school primarily, where our children have access to Christian based leadership and education.
Cambridge Pathway is for students aged 5 to 19. Its wide range of subjects and flexibility gives schools the chance to shape the curriculum so that it is exciting and relevant for their own students.Cambridge Pathway students have the chance to acquire the knowledge and skills they need to achieve at school, university and beyond.
The four stages lead seamlessly from primary to secondary and pre-university years. Each stage – Cambridge Primary, Cambridge Lower Secondary, Cambridge Upper secondary and Cambridge Advanced – builds on the learners’ development from the previous one, but can also be offered separately. Five elements lie at the heart of a Cambridge education: international curriculum, teaching and learning, assessment, international recognition and global community.Ruimsig Academy, Chestnut Road, Tres Jolie, Roodepoort, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 7:52 am local time","Ruimsig Academy, Chestnut Road, Tres Jolie, Roodepoort, South Africa, South Africa"
Gauteng,Sandton,admissions@bmpschool.co.za,0118024506,http://www.bmpschool.co.za,https://saprivateschools.co.za/listing/buccleuch-montessori-school-primary/,Chess,Cricket,Cross-Country,English,Montessori,,"The BUCCLEUCH MONTESSORI Primary was established in 1999 and was a natural continuation from the preschool experience, into their Primary years, allowing our children to continue enjoying our forward thinking education allowing them to really connect with knowledge with our unrivalled curriculum in our carefully prepared ‘multi-age’ environments, namely Junior Primary 6- 9 years and Senior Primary 9 – 13 years. Our curriculum offers opportunities for collaborative intellectual exploration in which each child’s strengths and interests are supported and guided and where the development of self-confidence, imagination and intellectual independence as well as their insatiable curiosity and excitement for learning is nurtured.At BUCCLEUCH MONTESSORI Primary, your child will have the opportunity to learn absolutely amazing things! Our classes are continually filled with joy, excitement and enthusiasm for learning maths, science, language, botany, zoology and geography. Our children are deeply engaged in work that they find interesting, meaningful, and often intriguing.At BUCCLEUCH MONTESSORI Primary, we integrate art, music, computer studies and physical education into our curriculum. Our children carry their passion for school into their team sport, music and art participation. We pride ourselves in our high level of competitive interschool sports participation.35 Muller Street North, Buccleuch, JohannesburgMondayN/ATuesdayN/AWednesdayN/AThursdayN/AFridayN/ASaturdayClosedSundayClosed
							November 11, 2024 7:52 am local time","35 Muller Street North, Buccleuch, Johannesburg"
Gauteng,Johannesburg,admissions@kingsmead.co.za,0117317300/7400,https://kingsmead.co.za/,https://saprivateschools.co.za/listing/kingsmead-primary-school/,Equestrian,Fitness & P.E,Gymnastics,Squash,Athletics,7:30 am - 3:00 pm,"Kingsmead College is a private girls' elementary and high school situated in Melrose, Johannesburg, Gauteng, South Africa. The school is located next to the Gautrain Rosebank Station. Kingsmead College caters for girls from Grade 000 to Grade 12 and has around 950 students.Kingsmead College, Oxford Road, Rosebank, Johannesburg, South Africa, South AfricaMonday7:30 am - 3:00 pmTuesday7:30 am - 3:00 pmWednesday7:30 am - 3:00 pmThursday7:30 am - 3:00 pmFriday7:30 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 7:53 am local time","Kingsmead College, Oxford Road, Rosebank, Johannesburg, South Africa, South Africa"
Gauteng,Johannesburg,stteresas@stteresas.co.za,114 426 235,https://www.stteresas.co.za/,https://saprivateschools.co.za/listing/st-teresas-mercy-high-school/,All Girls,English,CAPS,Facebook,Twitter,7:00 am - 3:00 pm,"St Teresa's School started in 1930 when three Sisters of Mercy welcomed their first five pupils to a garage in Keyes Avenue, Rosebank. There was no government support of any kind for Catholic Schools so, of necessity, the school was private. With careful management and through the support of parents, the school was financially viable and was gradually able to extend its facilities along Keyes Ave to meet new needs. It was one of the first schools in the country to defy Apartheid laws and admit pupils of all races.The school has undergone various name changes from Rosebank Convent to St Teresa's Convent and finally today all three sections of the school are under one umbrella called St Teresa's School. The school caters for Grade 000 â€“ Grade 12. The Junior Primary is situated just down the road in Craighall Park, while the Senior Primary and the High School share the lovely grounds in Keyes Ave, the very street where the five pupils were taught over 92 years ago. While we have kept pace with the changes and challenges of our society, we have maintained the traditional values of service, faith, integrity, compassion and personal excellence. This spirituality expresses itself in service to others, especially those on the fringes of society.The professional staff are all qualified and compassionate members of staff. The school is managed by the Sisters of Mercy, the Board of Governors and the School Management Team. The school constantly achieves well academically and is in the top bracket of schools in the Gauteng Province. The school is a member of ISASA. Matrics write the IEB Senior Examination.Today, 90 years on, St Teresa's School is a much respected private school, proud of its unique tradition, its successes measured by the outstanding girls who have passed through its portals. Every girl who has been a member of our school is known as a Rosie and is a part of the Rosie Family for life.Our VisionRooted in Christ's teaching of love for God, self and others, the family of St Teresa's School is committed to developing the values of compassion, service, love and respect in our girls. We aim to nurture and inspire responsible, enquiring young women who strive for excellence in all facets of life.18 Keyes Ave, Rosebank, Johannesburg, 2196, South AfricaMonday7:00 am - 3:00 pmTuesday7:00 am - 3:00 pmWednesday7:00 am - 3:00 pmThursday7:00 am - 3:00 pmFriday7:00 am - 3:00 pmSaturdayClosedSundayClosed
							November 11, 2024 7:53 am local time","18 Keyes Ave, Rosebank, Johannesburg, 2196, South Africa"
Gauteng,Jhb South,info@maristbl.co.za,114 350 646,https://www.maristbl.co.za,https://saprivateschools.co.za/listing/marist-brothers-linmeyer-pre-school/,Co-Ed (Mixed),English,CAPS,Jhb South,,7:15 am - 3:30 pm,"Principal:      Phone PS:                011 435 0646Emails:Pre-School:                    info@maristbl.co.za Physical Address:    East Street, Linmeyer, Johannesburg South, South AfricaPostal address:      PO Box 40, Linmeyer, 2105Enrolment:               1186, Co-educational, IndependentAftercare facilities: Yes - Grades 00 to 7Boarding:                 NoSchool Fees:           School FeesAbout our SchoolOur school motto is “Certum Pete Finem”; this is Latin for, “Seek a definite goal”. If you want to become successful in life, you must have a definite goal — where you want to go, what you want to become, where you want to see yourself in the future. A definite goal will help you to remain focused on the work that matters most.Founded on the Catholic Marist values of humility, simplicity and modesty, we are guided by the example of St Marcellin Champagnat, our founder, and aim to produce resilient young people who are eager to make a difference in the world.Marist Brothers Linmeyer places equal focus on a differentiated academic curriculum, a wide range of sporting and cultural activities while still competing at a very high level. We maintain an important focus on community engagement through our dedicated outreach programme.Our committed teachers are subject specialists who are able to adjust to the ever-changing demands placed on education, without compromising standards and values. Our excellent IEB matric results and exceptional tertiary success are testimony to this.We aspire to grow leaders and thinkers who will leave our school gates, inspired and motivated, ready to reach their full potential and to achieve dreams and aspirations.Welcome to our Pre-School!Our Pre-School offers a safe, nurturing and empowering learning environment for children ages 3 to 6. Students are taught how to solve developmentally appropriate problems, practice mutual respect, learn important routines and work habits, and build confidence as they discover and learn more about the world around them.An expansive play area allows students to play on multi-sensory equipment and
experience sensory play. Through purposeful play, our children are on a journey of
self-discovery, exploration, curiosity, challenge and empowerment Guided by caring nurturing teachers, with deep expertise in early childhood development, our students take risks and tackle challenges at their own pace.Gaining independence, resilience, and academic prowess through their early years
at Marist Brothers Linmeyer, our students emerge fully ready for the next step in their
educational journey.We look forward to welcoming you to our happy family!Pre-School Curriculum:Marist Brothers Linmeyer offers a vibrant stimulating learning environment. Young
girls and boys, aged between 4 (Grade PR) and 6 years old (Grade R), are given the
opportunity to gain skills and knowledge to build a solid foundation for their learning
path. We ensure children are prepared well for Grade 1 readiness.Our curriculum is child orientated and adapted to the age, ability and developmental
stage of the children. Our Pre-School works within the guidelines of the IEB
(Independent Examination Board) three term curriculum. As an independent school
and passionate about providing programmes that support children’s growth, we have
the ability to equip our children with important life skills.Within our classrooms of 20-22 students, we aim to provide creative learning
experiences that not only benefit the individual creativity, but also contribute to the
development of academic skills.We focus on developing the higher order thinking skills, enhancing multi-cultural
understandings and building self-esteem.Our Extramural Activities:In the Pre-School, our extra murals form part of the school day and are of no extra
cost to the parents. Perfect Stroke Swimming Learn-to-Swim, Little Kickers, Ballet, Rhythmic Gymnastics and Portuguese are offered after school hours. These extramurals are offered by external service providers and are an optional extra. Extra-Curricular Activities:Ballet, Clamber Club, Empress Gymnastics, Little Kickers and Perfect Stroke Swimming Water Safety ProgrammeOur Information Technology:Students are taught the basics of how computers work and how to use them.
They learn how to write their names, match letters/ sounds, identify number symbols,
number names and sets, add and subtract, halving, graphs and coding skills etc.Our Aftercare:Our Pre-School Aftercare students are given lunch at 12h15 as well as fruit, sandwiches, juice and water throughout the afternoon. There is supervised free play from 13h00 – 15h30 so as to allow those attending extra-curricular activities to come and go with their coaches as timetabled.From 14h30 – 15h00 students have snack time (students may bring a lunch box of healthy snacks) and chat-time with their friends. Supervised free play with their “home toys” then takes place until 15h30. At 15h30 our Pre-School students join our Aftercare Centre where they are supervised until closing at 17h30.Our Holiday Programme:Our holiday programme runs during the April and August holiday. At an additional fee, from 07h15 to 17h30, students have so much fun and are kept entertained with fun-filled outings and activities.Our Outreach:Through giving, our student become mindful of other people’s circumstances and
start to develop a willing nature – eager to assist where they can. Our Pre-School
collect goodies for each Support Staff to thank them for all they do for our school.
Our school supports seasonal, Mini Council requests and community needs.Our Spiritual Journey:Our Pre-School students are continually encouraged to follow Jesus in the Way of
Mary. Prayer and praise are also encouraged through song. Bible stories are read
and shared. Moral lessons from these stories are discussed, encouraging students
to be respectful, loving and caring towards one another.Students are exposed to Catholic religious celebrations, as well as those of other
religions, so as to encourage acceptance of others.East Street, Linmeyer, Johannesburg South, South AfricaMonday7:15 am - 3:30 pmTuesday7:15 am - 3:30 pmWednesday7:15 am - 3:30 pmThursday7:15 am - 3:30 pmFriday7:15 am - 3:30 pmSaturdayClosedSundayClosed
							November 11, 2024 7:53 am local time","East Street, Linmeyer, Johannesburg South, South Africa"
Gauteng,,info@maristbl.co.za,011 435 1100,https://www.maristbl.co.za,https://saprivateschools.co.za/listing/marist-brothers-linmeyer-high-school/,Co-Ed (Mixed),English,CAPS,Grade 9,Grade 10,7:15 am - 3:30 pm,"Principal:      Phone HS:                011 435 1100Emails:High:                        info@maristbl.co.zaPhysical address:    East Street, Linmeyer, Johannesburg South, South AfricaPostal address:      PO Box 40, Linmeyer, 2105Enrolment:               1186, Co-educational, IndependentBoarding:                 NoSchool Fees:           School FeesMARIST BROTHERS LINMEYER IS A CATHOLIC DAY SCHOOL FOR GIRLS AND BOYS FROM GRADE 00 THROUGH TO GRADE 12Our school motto is “Certum Pete Finem”; this is Latin for, “Seek a definite goal”. If you want to become successful in life, you must have a definite goal — where you want to go, what you want to become, where you want to see yourself in the future. A definite goal will help you to remain focused on the work that matters most.Founded on the Catholic Marist values of humility, simplicity and modesty, we are guided by the example of St Marcellin Champagnat, our founder, and aim to produce resilient young people who are eager to make a difference in the world.Marist Brothers Linmeyer places equal focus on a differentiated academic curriculum, a wide range of sporting and cultural activities while still competing at a very high level. We maintain an important focus on community engagement through our dedicated outreach programme.Our committed teachers are subject specialists who are able to adjust to the ever-changing demands placed on education, without compromising standards and values. Our excellent IEB matric results and exceptional tertiary success are testimony to this.We aspire to grow leaders and thinkers who will leave our school gates, inspired and motivated, ready to reach their full potential and to achieve dreams and aspirations.Our High School:Marist Brothers Linmeyer believes in supporting students from the very first day they step into the High School. Each year, we welcome new students into Grade 8 with a Ringing-in Ceremony that marks their acceptance into the High School Marist Family. We foster student growth through the Marist Ethos, focusing on the five characteristics of Family Spirit, Love of Work, In the Way of Mary, Presence and Simplicity. Five years later, we proudly bid them farewell as they graduate. Their Valediction Mass and Academic Awards Ceremony culminate with a Ringing-out Ceremony.We understand that each child has strengths and faces challenges. It is our goal to develop and nurture the strengths, while working to mitigate the challenges. We offer a wide range of subject and have adopted a flexible approach to timetabling. This allows all students the opportunity to study their first choice of subjects. An Academic Support and Enrichment programme caters for all students, whether they are struggling in a subject or aiming to achieve even better. A balanced curriculum with a strong focus on employability and leadership, alongside life balance, encourages the development of critical thinking skills, creativity and self-awareness.Marist Brothers Linmeyer is committed to building a solid academic, social and emotional foundation with our students’ futures in mind. Our dedicated staff coordinates meaningful outreach programmes that allow our students to gain confidence and maturity through service. The competitive and enriching sporting and cultural extra-curricular offering provides our students with opportunities to experience the joy of team work, to build resilience through learning from failure, to celebrate success with humility and modesty and to understand the value of true friendship and sportsmanship.Our Teachers:The cornerstone of any successful school lies in the quality of its teachers. Our empathetic, committed and passionate teachers are subject specialists in their field. They aim to maximise the potential of each student, whilst instilling a sense of pride, responsibility and integrity in their young lives.At Marist Brothers Linmeyer we believe that such qualities are a catalyst for personal development and success. We believe that inculcating a sense of self-worth in the students, is key to our academic philosophy and underpins a broader preparation for life as a citizen of the world.Our Curriculum:At the start of High School, students are encouraged to become actively involved in their learning process. By adopting a positive work ethic and a love for work, girls and boys are taught to take responsibility for their own academic growth and development.Our school is blessed with dedicated specialist teachers who are committed to the development of the individual potential of each student.  Academic support and enrichment programmes provide personal structure and assistance to students who require additional help with their learning, while empowering students who are committed to excelling even further.We prepare students for the internationally recognised National Senior Certificate Examination (IEB), where Marist Brothers Linmeyer has consistently achieved excellent results. In addition to our unbroken 100% pass rate, most students achieve university entrance and go on to excel in their chosen careers, both locally and internationally.We hope to encourage, inspire and empower students to flourish in every aspect of their young lives.Grade 8-9 SubjectsThe following subjects are compulsory for Grade 8 students:Students have a choice between Afrikaans (FAL) or isiZulu (FAL)Non-academic offering:The Grade 9 students study the following COMPULSORY subjects for Term 1 and Term 2:Students have a choice between Afrikaans (FAL) or isiZulu (FAL)Grade 10-12 SubjectsWe offer the following compulsory and elective subjects:Compulsory subjects:A choice of 3 elective subjects:Non-academic offering:Our Information Technology:The Computer Applications Technology and Robotics curriculum introduced in Grade 8 taps into a variety of critical skills enabling student to ‘think ‘outside the box. The curriculum also introduces the students to the Grade 10 subject Computer Applications Technology (CAT) and Information Technology (IT)Students are able to tailor their devices to suit their individual needs which allows them to manage time, improve note-taking skills and allows them to use various applications to present visual and other types of presentations.CAT is offered to Grade 10 to 12 students. It equips them with knowledge, skills values and attitudes to create, design and communicate information in various formats. It teaches students to collect, analyse, edit data and to manipulate, process, present and communicate information to different sectors of society.We also offer IT to the Grade 10 to 12 students. IT deals with four main topics; Systems Technologies, Internet and Communication Technologies, Social Implications and Data and Information Management solution development.Our Grade 10 and 11 students are taught Digital Citizenship during their non-academic lesson and Grade 12 students are prepared for their National Benchmarking Tests (NBT).Our Spiritual Journey:Our Religious Education programme is designed to suit the needs of our students. We uphold the Christian teachings of the Gospel within a Catholic Marist tradition of: Humility, Simplicity and Modesty.Spiritual education is provided via the formal curriculum as set out by the Catholic Schools Office and the Catholic Institute of Education.Students take part in daily Bible readings and morning prayers, the daily Angelus or Regina Coeli, monthly school Masses and have the opportunity for termly confession with our school chaplain. Various feast days and liturgical events (Ash Wednesday, Champagnat Day, Name Day, etc.) are also celebrated.Preparation for the sacraments of Reconciliation, Holy Eucharist and Confirmation is offered to Catholic students in accordance with diocesan policy.All faiths and denominations are welcomed and valued at our school. We nurture values that are accepted by people of faith and moral fibre.Marist Brothers Linmeyer provides students with a sound spiritual foundation on which to base their daily lives.Sports:  Archery, Athletics, Basketball, Cactic Gym, Cricket, Cross-Country, Equestrian, Golf, Gym, Hockey, Netball, Rugby, Soccer, Squash, Swimming and Tennis.Cultural: Art Club, Co-Workers, Drama, Marimbas, Music Group and Public Speaking and EisteddfodOur Outreach: .We run various outreach initiatives throughout the year. These include the collection of pet food for animal shelters. Other charities include Civvies days and a Sprayathon. Marist Brothers Linmeyer also supports seasonal collections as well as Junior Council requests.On Friday mornings, our Bread Buddies programme involves students making sandwiches in the Amphitheatre. These are delivered to Rosettenville Central Primary School and shared amongst the children.Our Co-workers (an internal outreach programmme) visit old age homes, less-fortunate schools and homes for disabled adults and children. Collections for the St Vincent de Paul Society are also dropped off.We organise a fun-filled Youth Day Carnival that includes a jam-packed assortment of activities, delicious eats and treats. In the past, we have invited the children from Lerato School, Christway and Bienvenu Shelter to enjoy the spoils.We are always grateful for the difference our Marist families are making in the lives of those less fortunate.East Street, Linmeyer, Johannesburg South, South AfricaMonday7:15 am - 3:30 pmTuesday7:15 am - 3:30 pmWednesday7:15 am - 3:30 pmThursday7:15 am - 3:30 pmFriday7:15 am - 3:30 pmSaturdayClosedSundayClosed
							November 11, 2024 7:53 am local time","East Street, Linmeyer, Johannesburg South, South Africa"
Western Cape,West Coast,info@rallim.org.za,(021)0019999,https://rallim.org.za/,https://saprivateschools.co.za/listing/rallim-high-school/,Tourism,Visual Arts,Agricultural Sciences,African Languages,Computer Science Design & Technology,7:00 am - 3:00 pm,"We follow the Reggio Emilia-inspired approach which values the child as strong, capable, resilient and rich with wonder and knowledge. Our flexible learning spaces are filled with natural light and glass with an indoor exploratory learning hub. Technology Hub The Reggio Emilia-inspired approach in the Pre-Prep de-emphasises the utilisation of technology in this phase although our portable bank of iPads is frequently used for the documentation of our children's progress. However, the fundamentals of coding are formally introduced in our Grade 0 learning communities as detailed below. Robotics in the Pre-Preparatory phase is a 'hands on' approach to learning, where students build and design simple mechanisms from their environment whilst 'learning through play' with Lego Simple Machines. Whilst building activities range from spinning tops to racing cars, skills learnt involve an integration of Mathematics, Science and Linguistics. Coding skills are promoted through the use of the Sphero Bolt - a robotic ball that can be programmed to manoeuvre through specific paths, whilst displaying colour and sound effects.Rallim Preparatory | Cape Town, Deerhurst Drive, Sunningdale, Cape Town, South Africa, South AfricaMonday7:00 am - 3:00 pmTuesdayN/AWednesdayN/AThursdayN/AFridayN/ASaturdayN/ASundayN/A
							November 11, 2024 7:53 am local time","Rallim Preparatory | Cape Town, Deerhurst Drive, Sunningdale, Cape Town, South Africa, South Africa"
Alberton,,info@luxcollege.org,072 539 6322,https://luxcollege.org/,https://saprivateschools.co.za/listing/lux-college/,Co-Ed (Mixed),English,IEB,Grade 10,Grade 11,7:00 am - 3:30 pm,"We aim to provide a high standard of education to learners in order for them to gain the necessary skills, knowledge and attitudes for their own development with the goal of empowering our students to achieve their very best. We would like to assist our students in becoming fully fledged, participating citizens in our society. Our Vision LUX College believes that our learners deserve the very best education, provided by our excellent educators. Our aim is to provide a warm, supportive, enriching environment to allow our learners to develop and reach their full potential in order for them to succeed, both academically and on the sports field. We hope to provide the building blocks to assist our learners in becoming balanced, well rounded contributors in our society. We understand that choosing a school for your child is a huge decision. In our modern world, we are faced with different options at every turn, and making this decision can prove to be a difficult and daunting task. In light of this, we have worked very hard, and we will continue to do so, at putting together a school that will meet all of your criteria and earn your trust.31 Launceston Road, Alberton, Gauteng 1449, South AfricaMonday7:00 am - 3:30 pmTuesday7:00 am - 3:30 pmWednesday7:00 am - 3:30 pmThursday7:00 am - 3:30 pmFriday7:00 am - 3:30 pmSaturdayClosedSundayClosed
							November 11, 2024 7:53 am local time","31 Launceston Road, Alberton, Gauteng 1449, South Africa"
Gauteng,Roodepoort,admissions.sa@novapioneer.com,https://www.novapioneer.com/sa/north-riding-primary/,,https://saprivateschools.co.za/listing/nova-pioneer-north-riding-primary-school/,Netball,Soccer,Coding,English,Afrikaans,,"Our Nova Pioneer North Riding campus caters to families seeking Pre-primary and Primary grades. The campus currently offers Tots (2 turning 3) through to Grade 7. Nova Pioneer offers private school education using the Cambridge Curriculum in a warm, caring environment that nurtures the complete person, enabling students to develop their full potential. We use the inquiry-based learning approach to deliver the material. A Nova Pioneer student is a creative problem-solver, with the self-discipline to overcome challenges, driven by a joy of learning that extends beyond the classroom. Nova Pioneer West Senior School will be hosted at our North Riding campus, offering Grade 9 from 2024 and adding grades as our students grow.18 Elberta Rd, Jackal Creek Golf Estate, RoodepoortMondayN/ATuesdayN/AWednesdayN/AThursdayN/AFridayN/ASaturdayClosedSundayClosed
							November 11, 2024 7:53 am local time","18 Elberta Rd, Jackal Creek Golf Estate, Roodepoort"
